date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:03:18	536553/536553	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/9wWNh0uWzmMlXXbad08TnST2SCBl4wgADr1iEjO_G5_kQARRYEcALexrJAsLGLhs8p0h66FEIb1ivJ4Y9TMF0KaY4jbOYPzhig8vtl1F6pJ9P76qmEaR=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-40.png	(from https://www.youtube.com/intl/ALL_in/ads/youtube-for-small-business/)
21:03:23	94874/94874	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:07%20GMT	https://www.youtube.com/howyoutubeworks/product-features/live/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/howyoutubeworks/product-features/live/index.html	(from https://www.youtube.com/intl/ALL_in/ads/youtube-for-small-business/)
21:03:24	81651/81651	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/LhDL2WVEUJpjzPaLXedUj5za50KJFXMNXyYTjkaIvGDfytD_3UKYJbfOwjh-gRsOVJPQkClSKjrat4lz75a_WqsPC6Ih6buAM-15=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-17.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/create-a-video-ad/)
21:03:32	50069/50069	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/p8LoLVR9u27JLaVGR1OTZb-_Ns_x8JnNFe2Rn-_osrVOiVyXD0pVW-AF9e6CYFdncrxItaDJlbyxT2N8qQbd9-gt8sCINWIVjHePnps=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-19.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/create-a-video-ad/)
21:03:33	398186/398186	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/6xaQ4dK_G_hzesPgwZo-e0IHJFKRoCCuQ2Yg_O7drsKAnmBBaoUyFCKvAPTYQ8KqToORhZudkIAuRZszkB2TT44s3TYdaU3qOMbs=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-18.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/create-a-video-ad/)
21:03:38	48228/48228	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/pW-We9cwrtqRKnLmw8zsNWwkIqV3ya5LXg8Hm4vu-h2PVCfJGSYYBUo-Z4ZiwUMDb8WvQ4fFbH5zJCTzGvd04CFcrG3heGZPCvN6=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-20.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:39	106068/106068	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:35%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/awareness/index.html	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:42	70319/70319	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:39%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/consideration/index.html	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:43	46202/46202	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/ru9MOooZ94saZF3PHXu9zIREsSQw_9aL5nbmsPE7IrYozopuZlgfYiecGtMCkINK9cdxSqgOfLdCukjGgkyHeFm1eB0uLVKIqmSmIA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-21.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:47	84874/84874	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:43%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/action/index.html	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:47	47437/47437	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/0qZIYTyhUuCnvIPbIcSvgozk3p-WQdGo-g3CmCdCo9pYVcsyIHNW17xw2bXu3VQx3P91I_nD0jUuA1vYbbZKUe8moDAgEtqMcWuULg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-22.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:47	68130/68130	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/Q1G03nwAiNKGXzF1aoaEQu91siTJV5TbXNlymq_3q4sKS5Endz6ksS_zMHix-rdoauNDZ-rBJlvGB154Y3EtcLWXe7inzoUt9C4g=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-23.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:47	5661248/5661248	---MC-	200	added ('OK')	application/pdf	date:Sat,%2025%20Jun%202022%2015:32:26%20GMT	https://services.google.com/fh/files/misc/en_in_youtube_playbook_for_small_business.pdf	C:/Users/Lenovo/Desktop/project/new%20project/childit/services.google.com/fh/files/misc/en_in_youtube_playbook_for_small_business.pdf	(from https://www.youtube.com/intl/ALL_in/ads/youtube-for-small-business/)
21:03:49	352127/352127	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/3W4cDzGn-486XsK13vKJHiKShPCrdlJ26QbaHOJl-uZyr5auvJVltFDQgcJ9M3BsL51pepeCzD4yXgnSPWaxkOaH2xMVVDg4rcJ7QA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-24.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/)
21:03:49	122680/122680	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/lv6UADT5_ictkip5aw7vWd8yRAHQZ46dH1HN7f9oXV8Wc6Cw9Fpa1O1Um-3l57jaT_7XluI0HaiZgCzgE_XYqkD3jYdNVwUMipkP=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-25.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/audience/)
21:03:50	91758/91758	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/IQle7vUJ25wQVPdK_F-o0R9JHRVLFt66lP_XRs7sLrcdKOMRRj2BQBGTXcbfa9yDJH7zDbF9_McTKyX887iVMZlyK5TOaGP0MRSCcQ=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-26.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/audience/)
21:03:50	61367/61367	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:50%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/audience/)
21:03:50	21578/21578	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/mmM6PKvOLfrD7ukhWN3WODD0CfpObovfLPjaL-Gj_u46cOzPEcV82OFsN4G_5Ampk6JCuUqt0ecktUmTLxZisrM2j75FSj5MrO0I=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-27.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/measure-your-results/)
21:03:51	31399/31399	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/RyTuectpMhfIqQwmyoIfeSjF2ZnZlDQEso4bNWogGNM637XUgiGhqVxchSHSynA3ZwzbBgD5nnocloHL0ndUPXCYK2XQGq4lKqq4AQ=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-28.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/measure-your-results/)
21:03:52	420004/420004	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/BL0IfSkGORxFQcTjN-xTrMa9uugMi51t2LV5fSg96RFo7gHqWAKJrrbyuCuH8ct5adogwIUI1yRAsES9UvAwcylYxFRAuCt1abk6=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-29.jpg	(from https://www.youtube.com/intl/ALL_in/ads/how-it-works/measure-your-results/)
21:03:52	31943/31943	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/RZDnS3rvFv55ka62X_mLcpXsGJ0yRVU494C8LS2VAgqTM0b-LIdhVJ8mNOh_H8xqyAczIzxOMTF1hCt9JyHnZvwn9sQ6agkheD5eIQ=s1000	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-41.png	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:53	41897/41897	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/le5ADwGWU1K0OhCDPy_lPI7abrixQQdpfWY1xUI87_jKNPDZMFcnIZw8Q_oz0xsGmFVdFXCY-YjxFgrCCwOT5lofglUYdL_HPSMd8p_axr0aQ9zBWD0=s1000	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-42.png	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:53	710154/710154	---M--	200	added ('OK')	text/css	date:Sat,%2025%20Jun%202022%2015:33:52%20GMT	https://www.youtube.com/ads/static/compiled/index.min.css?cache=629087a	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/compiled/index.min013e.css	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:53	53459/53459	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/z29qKOC-VH_tYHME94e1McUNaU3vKMiRyAWEELqbeTRd92sx7VIAEPnyEGQ6pZvH9dEbZ-IzDF9NcvxDi8K4xyd9Fn-jKxj9DzhyvKVlFkvl7Pr8ew=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-30.jpg	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:54	20800491/20800491	---M--	200	added ('OK')	application/pdf	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://static.googleusercontent.com/media/www.youtube.com/en//yt/family/media/pdfs/creating-for-youtube-kids-fieldguide.pdf	C:/Users/Lenovo/Desktop/project/new%20project/childit/static.googleusercontent.com/media/www.youtube.com/en/yt/family/media/pdfs/creating-for-youtube-kids-fieldguide.pdf	(from https://www.youtube.com/yt/family/)
21:03:56	326948/326948	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/UDD4a1lIUzsFUFOAxoa29h5MLOKkXeWsxgqcONr_AeKzj6DSO71FUunh5NvqTMojajV4quWAP3Fsu7OLyQS1HiFe0UWEamkA1WIoW6xQ0Cva_y6Osw=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-43.png	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:56	409215/409215	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/8Y27b2IdTBr84WfbZHbvKB6s5LIVACMExclo5iacJNdH2BxZC_ZIRoQ93zBJsfjR49SJLbRug9O1iG9cTd7hThzVkei5kq2pFBQv-WM=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-31.jpg	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:57	78238/78238	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:33:56%20GMT	https://www.youtube.com/ads/youtube-works/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/youtube-works/index.html	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:57	603419/603419	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/zjJ_mEAvv5UorWKZ-MlNNxj7ujsolFFdgDAugfKLCwoHwahPbB7KiX0nqD-uWCJORwPT5Ntib0mpURQnJBfaVzuEti1HPj4fU1KYU2Imvtim1hiA2A=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-44.png	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:57	57283/57283	---M--	200	added ('OK')	image/png	etag:%22v1%22	https://lh3.googleusercontent.com/KNwt0y6eWjrLrPGeZmq5Oc-Ns5bSy9-1EOR9fo42NNQwWTgwkkw_9lbviHoQH0WSiit2pw6kwE4uipDBkBySjHzGeR2NDSyC5mWp1RrCPudnRkIPKC_3=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-45.png	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:58	105920/105920	---M--	200	added ('OK')	text/javascript	date:Sat,%2025%20Jun%202022%2015:33:58%20GMT	https://www.youtube.com/ads/static/compiled/globals.min.js?cache=d7d11d2	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/compiled/globals.min9b33.js	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:03:59	440052/440052	---M--	200	added ('OK')	text/javascript	date:Sat,%2025%20Jun%202022%2015:33:58%20GMT	https://www.youtube.com/ads/static/compiled/index.min.js?cache=a6820db	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/ads/static/compiled/index.min8bed.js	(from https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/)
21:04:00	64388/64388	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/iSKdW1gES4gVco0V-9jnTZ3auZlsGOzihTtGS-DtpVVdxDCriJUhw_BpcMENNhS5Lt1-M8K7xMwe-eRaXdAuAmVMNsYsqJwko7_ccYk=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-32.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/)
21:04:00	65018/65018	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/7yVEJbE0wqsq94eKXdL__7lxkeElGt3yhwONZbuRSFSB2aD34XadS3AM9WBi51_N6NFr_Op9JzvoxAzVFc7a-C6xljn4CupLNUY8=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-33.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/)
21:04:00	65172/65172	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/MIQdroBEut6z6RGFcK6ZyQqw7mQaY3X6Zn312AVd225Cg-s65ErKUM5EueTVrq8XHqsm7JJtEKRkf-N1BoSOA9hN7o3FkYkAXIjZHw=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-34.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/)
21:04:01	74758/74758	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/HhJh-Mu9QAAqJQtt7uwe2Gc3F6Yyb-dM2sVjzMVgc-Dcq6Zd1dwF72r6kj5BJ-n8jUjp4AYRcR9F8Rxz746fqvY12M_hviyd5NLm=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-35.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/)
21:04:01	235698/235698	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/vz8DxGMA_ctz9vnytjp0rxnTCXEck8_q1w38vrUUCRkcitrcg4yjuFNjmYoqzXX-pUcn0Ir4fTAYCg0jD8yIVOBBAo79uoEVjPok=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-36.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/)
21:04:02	53599/53599	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:02%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/william-painter/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/william-painter/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:02	491304/491304	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/YKflSVIKysGRwvD5yS2294toDlNLtowM1I-a_zAGPALQN-rTD6zOiuqlQrmJt-6MCaHmF0pcVgshG-6p1aiRgPgooUU1OmLPcZu_dA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-37.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:03	53904/53904	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:02%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/tulanes-closet/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/tulanes-closet/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:03	54607/54607	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:03%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/majestic-heli-ski/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/majestic-heli-ski/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:07	54079/54079	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:03%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/missouri-star-quilt-company/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/missouri-star-quilt-company/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:08	565754/565754	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/PmsP4DDXwf5GK-hXKks5wRwt2dCJUEF7jhbtp2WOE00tsIsWtvtX4o7R7QKyYHqkEWchlD1EyTrW-oQ89_fb3zJ0Iac--jysxcfH6Q=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-38.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:08	540822/540822	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/rXs3xIsCIH8bzPfNDJm1KO8uIIQ81M3Fo1ScW8epjsCMZwyNlGSgT25pWe-npDx9GbMIHPSOyWm9xNfrvzJHqkzHKm6BcL17E7a5=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-39.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:08	52116/52116	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:08%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/lstn-headphones/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/lstn-headphones/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:08	513498/513498	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/a7Ao1IGMlpAbcmxnLperOCiYxZEtCcObw4uj9wE2RdnyGZ11_Iu3TSjOiS79udTnsAcZAKebXaxmnAusqBMtoaXX2FGUQxGH0I3b=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-40.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:08	354173/354173	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/WyUZC3dcJpfXzRAmMKmjEGbGwkDWZBlTUqKa8a-nVnS9nqK7AaZ27VtPbOmj-8wvNh_bZaP3LWAkIll8SPzGSDabw52FEUU920FD=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-41.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:09	306656/306656	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/mURscWSeZGYp8zD4DtEjzHI3rRMOirO6iHi_noGYnz_wChRRhUS9p55OpbULws2PqUgqghPtOHKVUw_c9Oyxd-3Ae0lfmusFrERxlg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-42.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:09	55048/55048	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:09%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/nectar-a-resident-company/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/nectar-a-resident-company/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:09	286947/286947	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/YDlGAgnVEnGxSF62NGTR4_UtDyRgyTe7YrUnBXPi0TKQkqzHQ8lwVXy7JASIqggFJoscCo4z6fZwumQvs0ZPjiCa2vER3LJsKMCsiQ=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-43.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:09	52550/52550	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:09%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/pringles/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/pringles/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:10	52201/52201	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202022%2015:34:10%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/adidas/	C:/Users/Lenovo/Desktop/project/new%20project/childit/www.youtube.com/intl/ALL_in/ads/resources/success-stories/adidas/index.html	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:10	108937/108937	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/WmgyIv7_nhcCr8SoErdqxf_zFyMgKj0PRT-7syhrPRtVVb7DhB87c_p1GdFvHO639HI1rD4Noq1LFNA20gpen4Xw7ep-wlzktsLGjA=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-44.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
21:04:11	103016/103016	---M--	200	added ('OK')	image/jpeg	etag:%22v1%22	https://lh3.googleusercontent.com/7zGdZ4fgAZDJsLCYNT41Do6v_7r3JBjwzu31-UARpeLHA55J-TmTAch1B2sqJELYfXW78W_I8xzjIiVkmVNbEGmDHt6Rd7MWXp-zsg=s900	C:/Users/Lenovo/Desktop/project/new%20project/childit/lh3.googleusercontent.com/unnamed-45.jpg	(from https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/)
